pcap,frame,time,cmd_frame,session,cmd_dest,cmd_total_len,payload_len,video_type,data_len,sequence,hint,width_field,height_field,canvas_width,canvas_height,start_addr,end_addr,image_format,jpeg_soi_offset,jpeg_width,jpeg_height,vram_span
2026-06-19_jua365_win_03_resolution_change.pcapng,3769,6.721690000,3767,0,56638112,31712,31712,7,31664,519,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3797,6.755119000,3795,0,57152096,31712,31712,7,31664,521,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3825,6.788226000,3823,0,57655840,31712,31712,7,31664,523,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3853,6.821662000,3851,0,58159584,31712,31712,7,31664,525,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3881,6.854910000,3879,0,58673568,31712,31712,7,31664,527,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3909,6.888287000,3907,0,59177312,31712,31712,7,31664,529,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3937,6.921724000,3935,0,59681056,31712,31712,7,31664,531,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3964,6.954841000,3962,0,60195040,31712,31712,7,31664,533,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3992,6.988097000,3990,0,60698784,31712,31712,7,31664,535,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4020,7.021595000,4018,0,52900832,31712,31712,7,31664,537,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4070,7.088708000,4068,0,53886848,31712,31712,7,31664,540,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4098,7.121948000,4096,0,54390592,31712,31712,7,31664,542,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4126,7.171993000,4124,0,54904576,31712,31712,7,31664,544,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4154,7.205189000,4152,0,55408320,31712,31712,7,31664,546,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4182,7.238395000,4180,0,55912064,31712,31712,7,31664,548,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4210,7.274261000,4208,0,56426048,31712,31712,7,31664,550,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4238,7.306088000,4236,0,56929792,31712,31712,7,31664,552,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4266,7.338833000,4264,0,57433536,31712,31712,7,31664,554,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4294,7.372450000,4292,0,57947520,31712,31712,7,31664,556,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4322,7.406061000,4320,0,58451264,31712,31712,7,31664,558,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4786,7.709665000,4784,0,55852928,31712,31712,7,31664,566,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4964,7.938881000,4962,0,57124672,31712,31712,7,31664,568,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4978,7.972130000,4976,0,57156384,31712,31712,7,31664,569,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,5082,8.071704000,5080,0,58910400,31712,31712,7,31664,572,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,5622,9.655504000,5620,0,54151104,31712,31712,7,31664,577,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,5636,9.688793000,5634,0,54182816,31712,31712,7,31664,578,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,6112,10.972725000,6110,0,57659136,31712,31712,7,31664,583,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,7696,13.957570000,7694,0,53668832,31712,31712,7,31664,599,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8296,15.488848000,8294,0,60089984,10208,10208,7,10160,610,6,864,32,1920,1920,38798384,40887344,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8302,15.506825000,8300,0,60100192,20448,20448,7,20400,611,6,1920,32,1920,1920,38798384,40887344,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8541,15.789217000,8539,0,54963040,11232,11232,7,11184,618,6,928,32,1920,1920,47884720,49973680,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8842,16.208828000,8840,0,57716224,17376,17376,7,17328,629,6,864,64,1920,1920,43341552,45430512,13,48,864,64,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8846,16.209298000,8844,0,57733600,28640,28640,7,28592,630,6,96,1048,1920,1920,43402992,45461232,13,48,96,1048,2058240
2026-06-19_jua365_win_03_resolution_change.pcapng,8908,16.306118000,8906,0,58735904,23520,23520,7,23472,636,6,96,864,1920,1920,43341552,45430512,13,48,96,864,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8924,16.341239000,8922,0,58950880,20448,20448,7,20400,638,6,96,704,1920,1920,43648752,45584112,13,48,96,704,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,8944,16.374703000,8942,0,59180192,27616,27616,7,27568,640,6,96,920,1920,1920,43648752,45584112,13,48,96,920,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,8960,16.411776000,8958,0,59386976,23520,23520,7,23472,642,6,96,800,1920,1920,43648752,45584112,13,48,96,800,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,8976,16.441138000,8974,0,59568160,21472,21472,7,21424,644,6,96,736,1920,1920,43648752,45584112,13,48,96,736,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,9042,16.506186000,9040,0,52985824,25568,25568,7,25520,648,6,96,672,1920,1920,39167024,41071664,13,48,96,672,1904640
2026-06-19_jua365_win_03_resolution_change.pcapng,9064,16.539722000,9062,0,53260192,22496,22496,7,22448,650,6,96,576,1920,1920,39351344,41163824,13,48,96,576,1812480
2026-06-19_jua365_win_03_resolution_change.pcapng,9084,16.572027000,9082,0,53545824,19424,19424,7,19376,652,6,96,480,1920,1920,39535664,41255984,13,48,96,480,1720320
2026-06-19_jua365_win_03_resolution_change.pcapng,9104,16.605270000,9102,0,53813024,17376,17376,7,17328,654,6,96,416,1920,1920,39658544,41317424,13,48,96,416,1658880
2026-06-19_jua365_win_03_resolution_change.pcapng,9124,16.638136000,9122,0,54078176,3040,3040,7,2992,656,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9144,16.671486000,9142,0,54344352,3040,3040,7,2992,658,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9164,16.704764000,9162,0,54595168,3040,3040,7,2992,660,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9184,16.738324000,9182,0,54845984,3040,3040,7,2992,662,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9204,16.771711000,9202,0,55112160,3040,3040,7,2992,664,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9224,16.804659000,9222,0,55362976,3040,3040,7,2992,666,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9568,17.755583000,9566,0,56684864,22496,22496,7,22448,669,6,1920,32,1920,1920,43341552,45430512,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9574,17.771988000,9572,0,56707360,10208,10208,7,10160,670,6,928,32,1920,1920,43341552,45430512,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9648,17.921867000,9646,0,57788640,22496,22496,7,22448,672,6,1920,32,1920,1920,47884720,49973680,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9658,17.938740000,9656,0,57811136,22496,22496,7,22448,673,6,1920,32,1920,1920,47884720,49973680,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9919,18.188451000,9917,0,58904704,22496,22496,7,22448,675,6,1920,32,1920,1920,38798384,40887344,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10146,18.871678000,10144,0,59998272,22496,22496,7,22448,677,6,1920,32,1920,1920,43341552,45430512,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10556,19.655444000,10554,0,53499872,10208,10208,7,10160,679,6,928,32,1920,1920,47884720,49973680,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10570,19.688745000,10568,0,53510080,10208,10208,7,10160,680,6,864,32,1920,1920,47884720,49973680,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10638,19.759762000,10636,0,54591360,10208,10208,7,10160,682,6,928,32,1920,1920,38798384,40887344,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,11028,20.821875000,11026,0,55672640,10208,10208,7,10160,684,6,864,32,1920,1920,43341552,45430512,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,11142,21.088954000,11140,0,56753920,10208,10208,7,10160,686,6,864,32,1920,1920,47884720,49973680,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,11156,21.121764000,11154,0,56764128,10208,10208,7,10160,687,6,864,32,1920,1920,47884720,49973680,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,11170,21.155118000,11168,0,56774336,10208,10208,7,10160,688,6,928,32,1920,1920,47884720,49973680,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,11950,24.888463000,11948,0,57855616,10208,10208,7,10160,690,6,864,32,1920,1920,38798384,40887344,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,12246,25.905043000,12244,0,58936896,10208,10208,7,10160,692,6,864,32,1920,1920,43341552,45430512,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,13262,29.971525000,13260,0,60018176,10208,10208,7,10160,694,6,864,32,1920,1920,47884720,49973680,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14100,31.473792000,14098,0,57240256,31712,31712,7,31664,715,6,1920,280,1920,1920,40334384,41655344,13,48,1920,280,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,14197,31.824182000,14195,0,59454048,8160,8160,7,8112,718,6,704,32,1920,1920,47884720,49973680,13,48,704,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14215,31.828443000,14213,0,59678240,8160,8160,7,8112,720,6,32,1080,1920,1920,47886608,49975568,13,48,32,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14223,31.838848000,14221,0,59686400,3040,3040,7,2992,721,6,96,32,1920,1920,47885328,49974288,13,48,96,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14227,31.839216000,14225,0,59689440,33760,33760,7,33712,722,6,96,736,1920,1920,47885328,49974288,13,48,96,736,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14233,31.839610000,14231,0,59723200,8160,8160,7,8112,723,6,32,1080,1920,1920,47886608,49975568,13,48,32,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14279,31.889810000,14277,0,60502368,33760,33760,7,33712,726,6,96,736,1920,1920,47885328,49974288,13,48,96,736,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14309,31.925158000,14307,0,52871136,20448,20448,7,20400,728,6,64,736,1920,1920,47884720,49973680,13,48,64,736,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14313,31.925559000,14311,0,52891584,37856,37856,7,37808,729,6,96,736,1920,1920,47885328,49974288,13,48,96,736,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14339,31.989780000,14337,0,53323648,20448,20448,7,20400,731,6,64,736,1920,1920,47884720,49973680,13,48,64,736,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14881,32.296538000,14879,0,60249632,20448,20448,7,20400,742,6,64,736,1920,1920,38798384,40887344,13,48,64,736,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14913,32.321701000,14911,0,52974560,13280,13280,7,13232,744,6,320,160,1920,1920,38798384,40887344,13,48,320,160,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14921,32.339772000,14919,0,52987840,72672,72672,7,72624,745,6,1216,192,1920,1920,38798384,40887344,13,48,1216,192,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14927,32.355695000,14925,0,53060512,19424,19424,7,19376,746,6,320,224,1920,1920,38798384,40887344,13,48,320,224,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14943,32.392284000,14941,0,53189472,28640,28640,7,28592,748,6,320,288,1920,1920,38798384,40887344,13,48,320,288,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14959,32.422569000,14957,0,53344032,32736,32736,7,32688,750,6,320,320,1920,1920,38798384,40887344,13,48,320,320,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,14975,32.455539000,14973,0,53544672,9184,9184,7,9136,752,6,64,256,1920,1920,39044144,41010224,13,48,64,256,1966080
2026-06-19_jua365_win_03_resolution_change.pcapng,14995,32.489059000,14993,0,53760672,9184,9184,7,9136,754,6,64,288,1920,1920,39044144,41010224,13,48,64,288,1966080
2026-06-19_jua365_win_03_resolution_change.pcapng,15015,32.522410000,15013,0,53998176,11232,11232,7,11184,756,6,64,352,1920,1920,39044144,41010224,13,48,64,352,1966080
2026-06-19_jua365_win_03_resolution_change.pcapng,15035,32.555834000,15033,0,54283808,12256,12256,7,12208,758,6,64,384,1920,1920,39044144,41010224,13,48,64,384,1966080
2026-06-19_jua365_win_03_resolution_change.pcapng,15055,32.592629000,15053,0,54563296,27616,27616,7,27568,760,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,15085,32.623876000,15083,0,55135648,12256,12256,7,12208,762,6,64,384,1920,1920,39044144,41010224,13,48,64,384,1966080
2026-06-19_jua365_win_03_resolution_change.pcapng,15177,32.688226000,15175,0,57009440,12256,12256,7,12208,766,6,64,384,1920,1920,48253360,50158000,13,48,64,384,1904640
2026-06-19_jua365_win_03_resolution_change.pcapng,15199,32.721490000,15197,0,57271520,11232,11232,7,11184,768,6,64,352,1920,1920,48376240,50219440,13,48,64,352,1843200
2026-06-19_jua365_win_03_resolution_change.pcapng,15219,32.754757000,15217,0,57557152,12256,12256,7,12208,770,6,64,384,1920,1920,48437680,50250160,13,48,64,384,1812480
2026-06-19_jua365_win_03_resolution_change.pcapng,15243,32.788049000,15241,0,57901152,14304,14304,7,14256,772,6,64,480,1920,1920,48560560,50311600,13,48,64,480,1751040
2026-06-19_jua365_win_03_resolution_change.pcapng,15267,32.821519000,15263,0,58295328,15328,15328,7,15280,774,6,64,480,1920,1920,48683440,50373040,13,48,64,480,1689600
2026-06-19_jua365_win_03_resolution_change.pcapng,15289,32.854706000,15287,0,58713056,13280,13280,7,13232,776,6,64,416,1920,1920,48806320,50434480,13,48,64,416,1628160
2026-06-19_jua365_win_03_resolution_change.pcapng,15313,32.887893000,15311,0,59134880,13280,13280,7,13232,778,6,64,416,1920,1920,48867760,50465200,13,48,64,416,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15339,32.921648000,15337,0,59556704,14304,14304,7,14256,780,6,64,416,1920,1920,48867760,50465200,13,48,64,416,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15365,32.954778000,15363,0,59988768,14304,14304,7,14256,782,6,64,416,1920,1920,48867760,50465200,13,48,64,416,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15393,32.988058000,15391,0,60425952,14304,14304,7,14256,784,6,64,448,1920,1920,48867760,50465200,13,48,64,448,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15421,33.021370000,15419,0,52851680,13280,13280,7,13232,786,6,64,384,1920,1920,48867760,50465200,13,48,64,384,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15447,33.054508000,15445,0,53220256,10208,10208,7,10160,788,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15471,33.088597000,15469,0,53577568,10208,10208,7,10160,790,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15495,33.121299000,15493,0,53934880,10208,10208,7,10160,792,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15519,33.154516000,15517,0,54300384,10208,10208,7,10160,794,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15572,33.188001000,15570,0,54657696,10208,10208,7,10160,796,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15656,33.221304000,15654,0,55015008,10208,10208,7,10160,798,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15699,33.254614000,15697,0,55380512,10208,10208,7,10160,800,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15771,33.287725000,15769,0,55737824,9184,9184,7,9136,802,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15819,33.321292000,15817,0,56094112,9184,9184,7,9136,804,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15903,33.354378000,15901,0,56458592,9184,9184,7,9136,806,6,64,288,1920,1920,48867760,50465200,13,48,64,288,1597440
2026-06-19_jua365_win_03_resolution_change.pcapng,15927,33.387764000,15925,0,56814880,9184,9184,7,9136,808,6,64,256,1920,1920,48929200,50495920,13,48,64,256,1566720
2026-06-19_jua365_win_03_resolution_change.pcapng,15951,33.421404000,15949,0,57171168,6112,6112,7,6064,810,6,64,160,1920,1920,49113520,50588080,13,48,64,160,1474560
2026-06-19_jua365_win_03_resolution_change.pcapng,15957,33.438243000,15955,0,57177280,6112,6112,7,6064,811,6,64,128,1920,1920,49174960,50618800,13,48,64,128,1443840
2026-06-19_jua365_win_03_resolution_change.pcapng,15981,33.471588000,15979,0,57538688,4064,4064,7,4016,813,6,64,64,1920,1920,49297840,50680240,13,48,64,64,1382400
2026-06-19_jua365_win_03_resolution_change.pcapng,16075,34.288634000,16073,0,59259936,29664,29664,7,29616,816,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,16113,34.322091000,16111,0,59759584,29664,29664,7,29616,818,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,16176,34.355457000,16174,0,60259232,29664,29664,7,29616,820,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,18375,41.889131000,18373,0,54145984,29664,29664,7,29616,823,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,18411,41.922285000,18409,0,54645632,29664,29664,7,29616,825,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,18447,41.955709000,18445,0,55145280,29664,29664,7,29616,827,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,18475,41.988856000,18473,0,55655168,29664,29664,7,29616,829,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,19203,42.922634000,19201,0,57446112,29664,29664,7,29616,849,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,19239,42.955731000,19237,0,57956000,29664,29664,7,29616,851,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,19275,42.988756000,19273,0,58455648,29664,29664,7,29616,853,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,19321,43.055390000,19319,0,58955296,29664,29664,7,29616,855,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,19353,43.088747000,19351,0,59454944,29664,29664,7,29616,857,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,19381,43.122587000,19379,0,59954592,29664,29664,7,29616,859,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
